disclosure_id,tribe_id,tribe_canonical_name,obligor_name_as_published,conduit_issuer_as_published,disclosure_class,security_description,series,coupon_pct,maturity_date,amount_usd,amount_concept,rating,rating_agency,filer_name,filer_cik,filing_form,filing_date,fiscal_year,period_end,availability_status,availability_basis,carries_gaming_revenue,revenue_evidence_class,measurement_type,confidence_tier,entity_match_method,entity_tier,source_authority,source_document_type,source_url,source_page,source_quote,fetched_date,built_date,built_by_script,cedar_uid
SMBD-0001,TRBF-SMNLFL-00,Seminole,Seminole Tribe of Florida,,term_loan_named_in_registered_fund_holding,"Seminole Tribe of Florida, Term B-1 Delay Loan, 6.97",Term B-1 Delay Loan,6.97,,,,,,PIONEER STRATEGIC INCOME FUND  (CIK 0001077452),,N-Q,2008-02-28,,,retrieved,EDGAR is a public repository and the document was retrieved in full,no,NO_REVENUE_OBSERVATION,,B,alias,B,"U.S. Securities and Exchange Commission, EDGAR",sec_registered_fund_schedule_of_investments,https://www.sec.gov/Archives/edgar/data/1077452/000007871308000006/n-q.txt,,"Seminole Tribe of Florida, Term B-1 Delay Loan, 6.97",2026-08-07,2026-08-07,code/105_build_florida_gaming.py,CE-001A9-CA
SMBD-0003,TRBF-SMNLFL-00,Seminole,Seminole Tribe of Florida,,term_loan_named_in_registered_fund_holding,"Seminole Tribe of Florida, Term B-2 Delay Loan, 6.8",Term B-2 Delay Loan,6.8,,,,,,PIONEER STRATEGIC INCOME FUND  (CIK 0001077452),,N-Q,2007-08-28,,,retrieved,EDGAR is a public repository and the document was retrieved in full,no,NO_REVENUE_OBSERVATION,,B,alias,B,"U.S. Securities and Exchange Commission, EDGAR",sec_registered_fund_schedule_of_investments,https://www.sec.gov/Archives/edgar/data/1077452/000027677607000104/n-q.txt,,"Seminole Tribe of Florida, Term B-2 Delay Loan, 6.8",2026-08-07,2026-08-07,code/105_build_florida_gaming.py,CE-001A9-CA
SMBD-0005,TRBF-SMNLFL-00,Seminole,Seminole Tribe of Florida Convention and Resort Hotel Facilities,Capital Trust Agency,bond_named_in_registered_fund_holding,"Capital Trust Agency, FL, Revenue Bonds (Series 2003A), 8.95% (Seminole Tribe of Florida Convention and Resort Hotel Facilities), 10/1/2033",2003A,8.95,2033-10-01,,,,,FEDERATED PREMIER MUNICIPAL INCOME FUND  (FMN)  (CIK 0001199004),,N-CSR,2003-07-29,,,retrieved,EDGAR is a public repository and the document was retrieved in full,no,NO_REVENUE_OBSERVATION,,B,alias,B,"U.S. Securities and Exchange Commission, EDGAR",sec_registered_fund_schedule_of_investments,https://www.sec.gov/Archives/edgar/data/1199004/000105628803000484/csrfedpremmuniinc.htm,,"Capital Trust Agency, FL, Revenue Bonds (Series 2003A), 8.95% (Seminole Tribe of Florida Convention and Resort Hotel Facilities), 10/1/2033",2026-08-07,2026-08-07,code/105_build_florida_gaming.py,CE-001A9-CA
SMBD-0007,TRBF-SMNLFL-00,Seminole,Seminole Tribe of Florida,,term_loan_named_in_registered_fund_holding,"Seminole Tribe of Florida, Term B-1 Delay, 6.972",Term B-1 Delay,6.972,,,,,,PIONEER BOND FUND /DE/  (CIK 0000276776),,N-Q,2007-11-29,,,retrieved,EDGAR is a public repository and the document was retrieved in full,no,NO_REVENUE_OBSERVATION,,B,alias,B,"U.S. Securities and Exchange Commission, EDGAR",sec_registered_fund_schedule_of_investments,https://www.sec.gov/Archives/edgar/data/276776/000027677607000134/n-q.txt,,"Seminole Tribe of Florida, Term B-1 Delay, 6.972",2026-08-07,2026-08-07,code/105_build_florida_gaming.py,CE-001A9-CA
SMBD-0009,TRBF-SMNLFL-00,Seminole,Seminole Tribe of Florida,,single_audit_reporting_package,,,,,182724164,"total federal awards expended (NOT revenue, NOT gaming; the Single Audit threshold measure)",,,Deloitte and Touche LLP,,Single Audit (2 CFR 200 Subpart F),,2024,2024-09-30,withheld_by_rule,"is_public: false. 2 CFR 200.512(b)(2): ""The FAC is responsible for making the reporting package ... available for public inspection ... However, the FAC must not make available reporting packages of Indian Tribes and Tribal organizations unless the Indian Tribe or Tribal organization has opted in to authorize the FAC to make the reporting package publicly available.""",unknown_document_not_available,NO_REVENUE_OBSERVATION,,B,alias,B,Federal Audit Clearinghouse (GSA),fac_dissemination_general_record,https://api.fac.gov/general?auditee_ein=eq.591415030,,report_id=2024-09-GSAFAC-0000367515 audit_year=2024 auditor=Deloitte and Touche LLP is_public=False,2026-08-07,2026-08-07,code/105_build_florida_gaming.py,CE-001A9-CA
SMBD-0011,TRBF-SMNLFL-00,Seminole,SEMINOLE TRIBE OF FLORIDA,,single_audit_reporting_package,,,,,41652312,"total federal awards expended (NOT revenue, NOT gaming; the Single Audit threshold measure)",,,DELOITTE AND TOUCHE LLP,,Single Audit (2 CFR 200 Subpart F),,2022,2022-09-30,withheld_by_rule,"is_public: false. 2 CFR 200.512(b)(2): ""The FAC is responsible for making the reporting package ... available for public inspection ... However, the FAC must not make available reporting packages of Indian Tribes and Tribal organizations unless the Indian Tribe or Tribal organization has opted in to authorize the FAC to make the reporting package publicly available.""",unknown_document_not_available,NO_REVENUE_OBSERVATION,,B,alias,B,Federal Audit Clearinghouse (GSA),fac_dissemination_general_record,https://api.fac.gov/general?auditee_ein=eq.591415030,,report_id=2022-09-CENSUS-0000136810 audit_year=2022 auditor=DELOITTE AND TOUCHE LLP is_public=False,2026-08-07,2026-08-07,code/105_build_florida_gaming.py,CE-001A9-CA
SMBD-0013,TRBF-SMNLFL-00,Seminole,SEMINOLE TRIBE OF FLORIDA,,single_audit_reporting_package,,,,,137883233,"total federal awards expended (NOT revenue, NOT gaming; the Single Audit threshold measure)",,,DELOITTE AND TOUCHE LLP,,Single Audit (2 CFR 200 Subpart F),,2020,2020-09-30,withheld_by_rule,"is_public: false. 2 CFR 200.512(b)(2): ""The FAC is responsible for making the reporting package ... available for public inspection ... However, the FAC must not make available reporting packages of Indian Tribes and Tribal organizations unless the Indian Tribe or Tribal organization has opted in to authorize the FAC to make the reporting package publicly available.""",unknown_document_not_available,NO_REVENUE_OBSERVATION,,B,alias,B,Federal Audit Clearinghouse (GSA),fac_dissemination_general_record,https://api.fac.gov/general?auditee_ein=eq.591415030,,report_id=2020-09-CENSUS-0000136810 audit_year=2020 auditor=DELOITTE AND TOUCHE LLP is_public=False,2026-08-07,2026-08-07,code/105_build_florida_gaming.py,CE-001A9-CA
SMBD-0015,TRBF-SMNLFL-00,Seminole,SEMINOLE TRIBE OF FLORIDA,,single_audit_reporting_package,,,,,25495072,"total federal awards expended (NOT revenue, NOT gaming; the Single Audit threshold measure)",,,DELOITTE & TOUCHE LLP,,Single Audit (2 CFR 200 Subpart F),,2018,2018-09-30,withheld_by_rule,"is_public: false. 2 CFR 200.512(b)(2): ""The FAC is responsible for making the reporting package ... available for public inspection ... However, the FAC must not make available reporting packages of Indian Tribes and Tribal organizations unless the Indian Tribe or Tribal organization has opted in to authorize the FAC to make the reporting package publicly available.""",unknown_document_not_available,NO_REVENUE_OBSERVATION,,B,alias,B,Federal Audit Clearinghouse (GSA),fac_dissemination_general_record,https://api.fac.gov/general?auditee_ein=eq.591415030,,report_id=2018-09-CENSUS-0000136810 audit_year=2018 auditor=DELOITTE & TOUCHE LLP is_public=False,2026-08-07,2026-08-07,code/105_build_florida_gaming.py,CE-001A9-CA
SMBD-0017,TRBF-SMNLFL-00,Seminole,SEMINOLE TRIBE OF FLORIDA,,single_audit_reporting_package,,,,,26609419,"total federal awards expended (NOT revenue, NOT gaming; the Single Audit threshold measure)",,,DELOITTE & TOUCHE LLP,,Single Audit (2 CFR 200 Subpart F),,2016,2016-09-30,withheld_by_rule,"is_public: false. 2 CFR 200.512(b)(2): ""The FAC is responsible for making the reporting package ... available for public inspection ... However, the FAC must not make available reporting packages of Indian Tribes and Tribal organizations unless the Indian Tribe or Tribal organization has opted in to authorize the FAC to make the reporting package publicly available.""",unknown_document_not_available,NO_REVENUE_OBSERVATION,,B,alias,B,Federal Audit Clearinghouse (GSA),fac_dissemination_general_record,https://api.fac.gov/general?auditee_ein=eq.591415030,,report_id=2016-09-CENSUS-0000136810 audit_year=2016 auditor=DELOITTE & TOUCHE LLP is_public=False,2026-08-07,2026-08-07,code/105_build_florida_gaming.py,CE-001A9-CA
SMBD-0019,TRBF-SMNLFL-00,Seminole,Seminole Tribe of Florida,,rating_agency_action,Series 2005A taxable 5.798% term revenue bonds,,,2013-10,68000000,par amount as quoted in the rating action,,Moody's Investors Service,Moody's Investors Service,,rating action,,,,carried_from_tribal_bond_issuances,Row already held by Cedar; re-checked here for tribe and state agreement only.,no,NO_REVENUE_OBSERVATION,,B,alias,B,Moody's Investors Service,rating_agency_press_release,https://www.moodys.com/research/Moodys-upgrades-Seminole-Tribe-ratings-to-Baa3-assigns-Baa3-to--PR_269885,,"Itemised in the Moody's rating action of 2013-04-02, where the series was upgraded to Baa3 from Ba1. Rating shown there is the 2013 rating, not the rating at issue.",2026-08-05,2026-08-07,code/105_build_florida_gaming.py,CE-001A9-CA
