position_id,organisation_id,organisation_name,matter_id,matter_type,native_entity_id,native_entity_name,party_role,position,position_basis,channel,event_class,is_lobbying,decision_date,source_url,source_record_id,decision_pdf_url,fetched_date,confidence_tier,record_scope_basis,inclusion_basis,derivation_basis,rederived_date,cedar_uid
IBIA-40-125#ORG:DEPUTY_BUREAU_DIRECTOR_TRIBAL_SERVICES#CE-001BQ-5R,ORG:DEPUTY_BUREAU_DIRECTOR_TRIBAL_SERVICES,"Deputy Bureau Director, Tribal Services",40 IBIA 125,ADMINISTRATIVE_APPEAL,CE-001BQ-5R,Turtle Mountain,APPELLEE,UNDETERMINED,"The chronological index publishes case name, date and citation only. It establishes WHO appealed; it does not establish whether the Interior action under challenge favoured or harmed the named Native entity. Direction is not derivable from this source and is not asserted.",ADMINISTRATIVE_APPEAL,ADVOCACY,N,2004-10-13,https://www.doi.gov/oha/organization/ibia/cumulative-chronological-index-of-cases/cases-decided-in-calendar-year-2004,40 IBIA 125,https://www.oha.doi.gov/IBIA/IbiaDecisions/40ibia/40ibia125.PDF,2026-08-12,B,ADR-010: the row is a relation between a named organisation and a named Native entity in one matter. Both legs are named; neither stands alone.,named_entity,"Re-derived by stage `positions` from the LIVE admin_appeal_parties.csv, so it reflects the entity links 163/168 added after the 2026-08-12 build. Ceiling is the source: an OHA chronological index publishes three columns, so a caption naming both a tribe and a second organisation is rare.",2026-09-01,CE-001BQ-5R
IBIA-44-210#ORG:SPECIAL_TRUSTEE_FOR_AMERICAN_INDIANS#CE-00152-9B,ORG:SPECIAL_TRUSTEE_FOR_AMERICAN_INDIANS,Special Trustee for American Indians,44 IBIA 210,ADMINISTRATIVE_APPEAL,CE-00152-9B,Hoopa,APPELLEE,UNDETERMINED,"The chronological index publishes case name, date and citation only. It establishes WHO appealed; it does not establish whether the Interior action under challenge favoured or harmed the named Native entity. Direction is not derivable from this source and is not asserted.",ADMINISTRATIVE_APPEAL,ADVOCACY,N,2007-03-27,https://www.doi.gov/oha/organization/ibia/cumulative-chronological-index-of-cases/cases-decided-in-calendar-year-2007,44 IBIA 210,https://www.oha.doi.gov/IBIA/Ibiadecisions/44ibia/44ibia210.pdf,2026-08-12,B,ADR-010: the row is a relation between a named organisation and a named Native entity in one matter. Both legs are named; neither stands alone.,named_entity,"Re-derived by stage `positions` from the LIVE admin_appeal_parties.csv, so it reflects the entity links 163/168 added after the 2026-08-12 build. Ceiling is the source: an OHA chronological index publishes three columns, so a caption naming both a tribe and a second organisation is rare.",2026-09-01,CE-00152-9B
IBIA-44-247#ORG:SPECIAL_TRUSTEE_FOR_AMERICAN_INDIANS#CE-00152-9B,ORG:SPECIAL_TRUSTEE_FOR_AMERICAN_INDIANS,Special Trustee for American Indians,44 IBIA 247,ADMINISTRATIVE_APPEAL,CE-00152-9B,Hoopa,APPELLEE,UNDETERMINED,"The chronological index publishes case name, date and citation only. It establishes WHO appealed; it does not establish whether the Interior action under challenge favoured or harmed the named Native entity. Direction is not derivable from this source and is not asserted.",ADMINISTRATIVE_APPEAL,ADVOCACY,N,2007-04-20,https://www.doi.gov/oha/organization/ibia/cumulative-chronological-index-of-cases/cases-decided-in-calendar-year-2007,44 IBIA 247,https://www.oha.doi.gov/IBIA/Ibiadecisions/44ibia/44ibia247.pdf,2026-08-12,B,ADR-010: the row is a relation between a named organisation and a named Native entity in one matter. Both legs are named; neither stands alone.,named_entity,"Re-derived by stage `positions` from the LIVE admin_appeal_parties.csv, so it reflects the entity links 163/168 added after the 2026-08-12 build. Ceiling is the source: an OHA chronological index publishes three columns, so a caption naming both a tribe and a second organisation is rare.",2026-09-01,CE-00152-9B
IBIA-47-91#ORG:CENTRAL_CALIFORNIA_AGENCY_SUPERINTENDANT#CE-0012W-P5,ORG:CENTRAL_CALIFORNIA_AGENCY_SUPERINTENDANT,Central California Agency Superintendant,47 IBIA 91,ADMINISTRATIVE_APPEAL,CE-0012W-P5,California Valley,APPELLEE,UNDETERMINED,"The chronological index publishes case name, date and citation only. It establishes WHO appealed; it does not establish whether the Interior action under challenge favoured or harmed the named Native entity. Direction is not derivable from this source and is not asserted.",ADMINISTRATIVE_APPEAL,ADVOCACY,N,2008-06-10,https://www.doi.gov/oha/organization/ibia/cumulative-chronological-index-of-cases/cases-decided-in-calendar-year-2008,47 IBIA 91,https://www.oha.doi.gov/IBIA/Ibiadecisions/47ibia/47ibia091.pdf,2026-08-12,B,ADR-010: the row is a relation between a named organisation and a named Native entity in one matter. Both legs are named; neither stands alone.,named_entity,"Re-derived by stage `positions` from the LIVE admin_appeal_parties.csv, so it reflects the entity links 163/168 added after the 2026-08-12 build. Ceiling is the source: an OHA chronological index publishes three columns, so a caption naming both a tribe and a second organisation is rare.",2026-09-01,CE-0012W-P5
IBIA-48-259#ORG:DEPUTY_ASSISTANT_SCRETARY_INDIAN_AFFAIRS_AND_FOREST_COUNTY_P#CE-0014H-YJ,ORG:DEPUTY_ASSISTANT_SCRETARY_INDIAN_AFFAIRS_AND_FOREST_COUNTY_P,Deputy Assistant Scretary - Indian Affairs and Forest County Potowatomi Community,48 IBIA 259,ADMINISTRATIVE_APPEAL,CE-0014H-YJ,Forest County,APPELLEE,UNDETERMINED,"The chronological index publishes case name, date and citation only. It establishes WHO appealed; it does not establish whether the Interior action under challenge favoured or harmed the named Native entity. Direction is not derivable from this source and is not asserted.",ADMINISTRATIVE_APPEAL,ADVOCACY,N,2009-02-10,https://www.doi.gov/oha/organization/ibia/cumulative-chronological-index-of-cases/cases-decided-in-calendar-year-2009,48 IBIA 259,https://www.oha.doi.gov/IBIA/Ibiadecisions/48ibia/48ibia259.pdf,2026-08-12,B,ADR-010: the row is a relation between a named organisation and a named Native entity in one matter. Both legs are named; neither stands alone.,named_entity,"Re-derived by stage `positions` from the LIVE admin_appeal_parties.csv, so it reflects the entity links 163/168 added after the 2026-08-12 build. Ceiling is the source: an OHA chronological index publishes three columns, so a caption naming both a tribe and a second organisation is rare.",2026-09-01,CE-0014H-YJ
IBLA-012-001#ORG:STATE_OF_UTAH#CE-0017F-1G,ORG:STATE_OF_UTAH,STATE OF UTAH,012 IBLA 001,ADMINISTRATIVE_APPEAL,CE-0017F-1G,Navajo,APPELLEE,UNDETERMINED,"The chronological index publishes case name, date and citation only. It establishes WHO appealed; it does not establish whether the Interior action under challenge favoured or harmed the named Native entity. Direction is not derivable from this source and is not asserted.",ADMINISTRATIVE_APPEAL,ADVOCACY,N,1973-06-29,https://www.doi.gov/oha/organization/ibla/Finding-IBLA-Decisions/Chronological-Index-of-Decisions/calendar-year-1973,012 IBLA 001,https://www.oha.doi.gov/IBLA/Ibladecisions/012IBLA/012IBLA001.pdf,2026-08-12,B,ADR-010: the row is a relation between a named organisation and a named Native entity in one matter. Both legs are named; neither stands alone.,named_entity,"Re-derived by stage `positions` from the LIVE admin_appeal_parties.csv, so it reflects the entity links 163/168 added after the 2026-08-12 build. Ceiling is the source: an OHA chronological index publishes three columns, so a caption naming both a tribe and a second organisation is rare.",2026-09-01,CE-0017F-1G
IBLA-012-333#ORG:A_L_CORP#CE-0003Z-9Q,ORG:A_L_CORP,A. L. CORP,012 IBLA 333,ADMINISTRATIVE_APPEAL,CE-0003Z-9Q,Nikolski,APPELLANT,UNDETERMINED,"The chronological index publishes case name, date and citation only. It establishes WHO appealed; it does not establish whether the Interior action under challenge favoured or harmed the named Native entity. Direction is not derivable from this source and is not asserted.",ADMINISTRATIVE_APPEAL,ADVOCACY,N,1973-08-09,https://www.doi.gov/oha/organization/ibla/Finding-IBLA-Decisions/Chronological-Index-of-Decisions/calendar-year-1973,012 IBLA 333,https://www.oha.doi.gov/IBLA/Ibladecisions/012IBLA/012IBLA333.pdf,2026-08-12,B,ADR-010: the row is a relation between a named organisation and a named Native entity in one matter. Both legs are named; neither stands alone.,named_entity,"Re-derived by stage `positions` from the LIVE admin_appeal_parties.csv, so it reflects the entity links 163/168 added after the 2026-08-12 build. Ceiling is the source: an OHA chronological index publishes three columns, so a caption naming both a tribe and a second organisation is rare.",2026-09-01,CE-0003Z-9Q
IBLA-091-059#ORG:PEABODY_COAL_CO#CE-00153-F4,ORG:PEABODY_COAL_CO,PEABODY COAL CO,091 IBLA 059,ADMINISTRATIVE_APPEAL,CE-00153-F4,Hopi,APPELLANT,UNDETERMINED,"The chronological index publishes case name, date and citation only. It establishes WHO appealed; it does not establish whether the Interior action under challenge favoured or harmed the named Native entity. Direction is not derivable from this source and is not asserted.",ADMINISTRATIVE_APPEAL,ADVOCACY,N,1986-02-28,https://www.doi.gov/oha/organization/ibla/Finding-IBLA-Decisions/Chronological-Index-of-Decisions/calendar-year-1986,091 IBLA 059,https://www.oha.doi.gov/IBLA/Ibladecisions/091IBLA/091IBLA059.pdf,2026-08-12,B,ADR-010: the row is a relation between a named organisation and a named Native entity in one matter. Both legs are named; neither stands alone.,named_entity,"Re-derived by stage `positions` from the LIVE admin_appeal_parties.csv, so it reflects the entity links 163/168 added after the 2026-08-12 build. Ceiling is the source: an OHA chronological index publishes three columns, so a caption naming both a tribe and a second organisation is rare.",2026-09-01,CE-00153-F4
